,date,rating_review,reviews,polarity_score,subjectivity_score
442,19-03-2019 ,4.0,tapa excellent able get table soon arrived crowded reservation location good right behind hotel passeig de gràcia casual atmosphere popular restaurant good price several tapa bottle good wine fir euro,0.35857142857142865,0.6427380952380952
443,18-03-2019 ,5.0,atmosphere restaurant friendly booming kind helpful patient u recommended favorite plate food delicous full flavor enjoyed traditional tapa shared iberian loin foie flauntas pork loin cheese dessert enjoyed churros best bread pudding ever probably one favorite dessert forget try sangria reasonably priced excited come back,0.4083333333333334,0.6458333333333334
444,17-03-2019 ,4.0,men enjoying really good spanish food helped lot accompanied guest spoke got good recommendation food really good har bottle wine beer accompany food surprisingly bill le euro u one thing restaurant manager eager throw u paid elegant,0.5428571428571428,0.5571428571428572
445,17-03-2019 ,5.0,good trendy restaurant excellent food good presentation good quality good service polite stuffdon miss,0.7333333333333334,0.7166666666666668
446,14-03-2019 ,5.0,great food fantastic ambience ruel bar super friendly give great recommendation word,0.5416666666666667,0.7133333333333333
447,14-03-2019 ,5.0,place pleasant professional polite service variety cold well hot kind combination anchovy eggplant salmon asparagus lucky wait line long time,0.1952380952380952,0.7214285714285714
448,13-03-2019 ,3.0,eating restaurant almost year however quality decreasing everytime still u r new town friend show around one decent tapa open day surprise long cue waiting list accept reservation recommend los huevos cabreaos u find ciudad comdal,0.06325757575757575,0.5053030303030303
449,12-03-2019 ,5.0,go evening prepared wait table went wait time trust worth tapa top class best meal weekend trip highly recommend place,0.49,0.36
450,11-03-2019 ,4.0,skipped lunch needed early dinner lot place open tried place busy time surprising felt little rushed order probably tried different tapa good one complaint dish delayed coming ordered liter sangria enjoyed wanted tapa would go back,0.16124999999999998,0.42000000000000004
451,10-03-2019 ,5.0,one older server made seem like chore place order food dam good place much fun even matter notice lot waiter friendly accommodating think got old grumpy aside place really fun tapa best anywhere menu really favorite beef filet potato tortilla omelet mushroom twice already,0.4302083333333333,0.41666666666666663
452,10-03-2019 ,5.0,best tapa bcn cerveseria catalanawe loved everything place receiving visit costa rica country go cerveseria catalana favourite plate camembert crujiente piece camembert chopped nut berry jelly love one favourite dish like huevos cabreados chip potato fried dessert prefer torrija like hot dessert combination bread cream delicious,0.6900000000000001,0.7100000000000001
453,9-03-2019 ,4.0,beef tenderloin foie order one thing let bit decadent totally worth every bite served like pintxo come top small slice bread feel little le gluttonous another good one gamba al ajillo shrimp nice plump also ordered tapa sampler come shrimp seems like peel clam shisito pepper croquette calamari thing noteworthy platter probably clam everything else kind meh calamari pretty dessert catalan creme creme brulee mini ice cream sandwich catalan creme great sweet ice cream sandwich even better cube vanilla ice cream sandwiched two thin crispy slice wafer perfect end meal make two thing order two thing let beef foie ice cream sandwich trust wont regret,0.36634615384615377,0.6730769230769231
454,8-03-2019 ,5.0,loved everything food scrumptious bacalao tenderloin foie gras top favorite must pas list enjoyed tapa along asparagus mushroom patatas bravas gamba top delicious service extremely attentive sangria hit spot perfectly thing note first night went around entailed minute wait second night yes good returned second time got around sat immediately,0.5041666666666668,0.6111111111111112
455,8-03-2019 ,5.0,say restaurant way food displayed cooked excellent establishment clean inviting staff friendly welcoming food best ate barcelona flavour aroma amazing taste explosion well done staff keep best,0.7236111111111111,0.6166666666666666
456,3-03-2019 ,4.0,popular place good reason tapa selection huge range dish delicious mini burger fillet steak breaded camembert calamares croquette sangria inexpensive meal worth wait,0.6,0.7
457,2-03-2019 ,4.0,always queue place definitely worth queuing tapa selection great importantly taste great,0.575,0.65
458,1-03-2019 ,4.0,late afternoon travelling day really want much eat good sit stool select went glass house red delicious,0.3,0.43333333333333335
459,28-02-2019 ,4.0,waited minute table surely worth wait food good please try huevos cabreados mix egg french fry aioli service could better really recommend place must visit,0.33999999999999997,0.28
460,26-02-2019 ,5.0,visited restaurant many time whilst barcelona one main reason returning wonderful city year year whether squeeze bar wait hour table worth true barca experience amazing fresh food lovely spanish sparkling wine bottle wash perfect,0.4716666666666667,0.5733333333333334
461,26-02-2019 ,5.0,great place tapa come evening plan long wait time goya table take hour get one look like tourist place english speaking staff menu good alternative famous ciodad avondaleexpect pay around per person,0.39,0.55
462,26-02-2019 ,5.0,amazing little place yes beeing amazing place also attracts lot tourist food great early bar best experieced slower winter month,0.4854166666666668,0.6083333333333333
463,24-02-2019 ,5.0,took many dish great crowded really big place lose hope waiting,0.43333333333333335,0.45
464,23-02-2019 ,5.0,favourite place eat casual elegant extremely good value money somewhere necessarily go special evening meal fantastic amazing food lively atmosphere,0.3133580705009276,0.7625850340136054
465,21-02-2019 ,5.0,popular place went understood focused tapa ration everything tried really liked especially camembert cheese palette torrija also exquisite many option dessert restaurant perfect place good time friend listen laughter general atmosphere visit soccer game formal table also sit bar choose tapa waiter attentive although naturally always hurry number people arrive innumerable noon usually find table immediately night must little patience price per tapa depending type expensive seafood beef dessert go barcelona must visit highly recommended,0.2515,0.666
466,19-02-2019 ,4.0,enjoyed meal busy restaurant short wait worth queuing well managed good range dish staff helpful friendly make good suggestion good value money,0.421875,0.4625
467,18-02-2019 ,4.0,highly recommended place tapa try go large crowd onwards close fast service tenderloin beef foie gras highly recommended,0.18357142857142858,0.5271428571428571
468,17-02-2019 ,5.0,often revisit restaurant infrequent trip barcelona still find great value always busy wait table however worth wait enjoyed range tapa especially loved jamon razor clam gamba back,0.45,0.47500000000000003
469,13-02-2019 ,5.0,crowd lined get move fast load seating round back side got set quickly food look delectable see plate go arrives fast fresh luscious wonderful tapa experience savoured ordered wine talked could visit heading home,0.2619047619047619,0.5142857142857143
470,13-02-2019 ,5.0,though cheap place expensive especially taking account quality food eat pleanty small dish typical tapa seafood meat recommend brocheta de langostinos medallones con foie dessert small cheap enjoy even eaten lot,0.00416666666666668,0.6124999999999999
471,5-02-2019 ,1.0,one favorite restaurant barcelona totally disappointed even one year ago could top quality hamon provide low level ham want euro one plate could buy one nearest shop euro uderstand restaurant always full ao need worry reputation loose name fast,0.10329670329670328,0.567032967032967
472,4-02-2019 ,1.0,visited restaurant first day barcelona saw review tripadivsor saw near hotel decided go entered restaurant full got table quite quick ordered tapa plate however none plate flavour prawn tasted strange every plate order tasted like forgot add salt pepper decided cancel final plate completely dissapointed previous plate think tapa restaurant tourist trap people unaware authentic tapa taste like,0.14166666666666666,0.475
473,4-02-2019 ,5.0,truly hidden gem street barcelona recommended really werent disappointed food excellent chose selection tapa service second none popular place id try get early left queue door street much needed visit barcelona,0.13148148148148148,0.4092592592592592
474,4-02-2019 ,4.0,huge variety pinchos delicious local dish plus spanish wine beer pm always crowded wait table worth,0.34,0.4
475,4-02-2019 ,4.0,place right across street hilton curio alexandria place really busy evening walked talked hostess got list went back hotel peak time place wait really good best thing huevos rota seemed like everyone place ordering dont know would sit around waiting hour eat thing fill hour come back id definitely lot shopping thing street sits,0.29795918367346935,0.3193877551020408
476,3-02-2019 ,5.0,whether first time barcelona th step going stop eating always sit bar take minute waiting best site enjoy local spanish people tourist great tapa pinchos sea food many,0.42142857142857143,0.3404761904761905
477,27-01-2019 ,5.0,restaurant renovated sitting table inside tapa amazing waiter attentive,0.5,0.9
478,26-01-2019 ,5.0,one best tapa bar barcelona place full gues day long reservation recomended,0.43333333333333335,0.4166666666666667
479,25-01-2019 ,5.0,dinner tonight enjoyed food much service excellent price good,0.6,0.625
480,24-01-2019 ,4.0,warm inviting decent tapa good value popular especially tourist excellent service bar get,0.5111111111111111,0.7944444444444444
481,22-01-2019 ,5.0,found place trip advisor reading review gave go pleased great place wait busy seated loved atmosphere straight away felt warm welcoming felt found staff attentive service food even dish well presented tasted taste find plenty problem recommending restaurant disappointed,0.31875000000000003,0.6875
482,20-01-2019 ,5.0,best place tapa sangria beer barcelona everything delicious special de cod aioli honey mini hamburger beef fillet montaditos yummy,0.7857142857142857,0.6238095238095238
483,19-01-2019 ,4.0,talk restaurant stop tapa good service good place extremely busy sit area outside food tasty give good experience first time tapa believe refined tapa place first visit barcelona worth trying using barometer tapa place barce location close main drag pull,0.30666666666666664,0.3320833333333334
484,19-01-2019 ,4.0,recommended b b staying proprietor really glad took advice dinner cerveceria catalana food excellent food item could faulted service impeccable environment busy suffocating,0.37,0.71
485,17-01-2019 ,5.0,found restaurant four square waited min everyone want eat excellent food lot variety good service expensive people wine clean nice place recommend,0.4333333333333333,0.8
486,16-01-2019 ,5.0,usually busy arrived late afternoon lull shared tapa toasted bread topping bottle cava water cod tomato honey good padron pepper gamba patata bravas tapa sized pudding also excellent coffee service brisk friendly efficient liked food much returned two day later highly recommend,0.31500000000000006,0.5044444444444445
487,15-01-2019 ,5.0,cerveceria catalana coming heere food quality never changed year ago changed decoration making modern worried food going change hasnt year met staff hardly changed many respect pirincaples runing place even got crowded tourist local still best town best time go lunch time start around sitting corner bar ordering fresh food day quiter fresher waiting really truely enjoy,0.3885416666666666,0.3677083333333333
488,15-01-2019 ,5.0,want enjoy caylunya food reasonable price recommend visit euro per person including drink want wait eat better select restaurant must wait min season hour high course wait preparing table drinking eating tapa bar counter space,0.315,0.535
489,12-01-2019 ,1.0,neither floor personnel one kitchen spanish much translated flavor food disappointed,-0.18333333333333335,0.31666666666666665
490,12-01-2019 ,5.0,today best place tapa barcelona city tapa,1.0,0.3
491,12-01-2019 ,4.0,love place quality food hard find quiet moment looking quick bite must try right place want spend time relaxed menu reach special mention cangrejo salad,0.1974206349206349,0.5136904761904763
492,10-01-2019 ,2.0,food average felt staff rushing u real customer service rush back,0.016666666666666673,0.2333333333333333
493,9-01-2019 ,5.0,staff helpful introduced famous dish u food recommended u excellent prawn tapa really must try item,0.5666666666666667,0.7333333333333334
494,6-01-2019 ,4.0,great place spanish tapa great vibe atmosphere service great however waiter pushy trying sell whole time,0.5200000000000001,0.53
495,6-01-2019 ,3.0,long line starting street place lot recommendation special menu available spanish english food alright nothing special,0.1520408163265306,0.29183673469387755
496,6-01-2019 ,5.0,genuine tapa place many flavor interesting combination real treat definitely must anyone interested experiencing tapa full glory,0.3142857142857142,0.47857142857142854
497,6-01-2019 ,5.0,omelet baked camembert die restaurant sit le half full great spot bustling local friendly service try sit counter,0.27166666666666667,0.39333333333333337
498,5-01-2019 ,5.0,following tapa tour went condal tapa bar way rambla catalunya nice boulevard till cross mallorca street almost corner right found well know cerverceria crowded could enter found way minute success must place tapa best way try get table staying counter almost impossible worth patient hurry forget service atmosphere non stop reposition type tapa counter need describe everything good time dont know start smart sure try go peak hour stomach highly demanding may move somewhere else able keep waiting,0.2994871794871795,0.4871123321123321
499,3-01-2019 ,5.0,ive barcellona several time every time reference tapa good quality reasonable price ive great memory place,0.425,0.48750000000000004
500,2-01-2019 ,5.0,sure one best tapa place barcelona yes need wait least minute catch luck shorter wait order bunch different tapa couple salad enjoy evening ton different beer cava would visit place couple time sure,0.3,0.5968253968253968
501,1-01-2019 ,5.0,went twice trip barcelona ate tapa bar time suggestion one chef crowded wait decided would best fun food delicious price reasonable recommend fry egg cracked top definitely different delicious,0.5714285714285714,0.6
502,1-01-2019 ,5.0,came time day disappoint u every dish good please go earlier avoid queue peak hour favourite foei grad steak,0.35,0.55
503,31-12-2018 ,4.0,place looking enjoy high class tapa obviously expensive place however believe price decent due location fame definitely recommend place definitely place go family get thing must highlight despite presence lot people manage keep table attended without planing going meal simply drink significantly large party recommended make reservation state weather eating simply drink order occupy space unnecessarily restaurant since tends packed reservation party described previously significantly large expect seated soon turn people expect seated depending day timing nevertheless always better safe sorry furthermore recommended always make reservation cancellation always performed necessary please note nevertheless much offer vegetarian,0.048837535014005604,0.556064425770308
504,30-12-2018 ,4.0,crowded nice variety good tasty tapa service place centrally located far away passeig de gràcia crowded plenty nice tapa place go,0.4,0.77
505,30-12-2018 ,5.0,cerveceria catalana unmissable food really amazing place little bit crowded worthed went family brother mother father lot fun lot young people great place go friend,0.32250000000000006,0.55
506,28-12-2018 ,4.0,came family friday night place already heaving waited queue give name turn came someone tried cut front u told firmly waitress join end thumb minute wait table service quick food good foie steak bread tuna highlight price extremely tapa dessert water sangria adult came euro star english version tapa day menu otherwise excellent,0.2583333333333333,0.5428571428571428
507,25-12-2018 ,5.0,loved delicious food staff really nice mostly hotel mosaic across street eating first evening simply came back two evening ate tapa sitting bar two people bar great long wait sometimes none even restaurant full ask waiter bar keep eye place freeing tapa menu many special change daily great sitting bar point want ask question food whenever foei die sooo good champiion la plancha simple yummy special tart cherry tomato pear blue cheese also catalan desert small serving euro good waiter long bar right side extra nice helpful recommendation one waiter saw short left side bar nice kind impatient,0.3155172413793103,0.5267651888341545
508,24-12-2018 ,1.0,minute waitmany item listed menu availablefood blandcrowdedfelt like pushed throughexpensive qualitypoor experience,0.0,0.0
509,20-12-2018 ,4.0,visited restaurant sunday december around mobbed think always mobbed cant book bare mind waited around table went wander around local area table outside queue system youre rush might quicker sat service extremely efficient food delicious portion small even tapa everything tasted great wasnt cheap lunch people including sangria coffee small dessert came guess nice treat thats ok,0.24772727272727274,0.5363636363636364
510,19-12-2018 ,5.0,worth booking place advance get busy excellent tapa menu plenty choose helpful staff advise service great overly priced still cheapest well worth visit,0.5,0.45
511,17-12-2018 ,5.0,went yesterday still stop thinking tasty dish garlic shrimp beef tenderloin foie grilled cuttlefish cod honey aoli good dish typically eaten include tomato bread calcots grilled local veggie cross leek green onion anchovy vinegar definitely going back,0.047619047619047616,0.27142857142857146
512,16-12-2018 ,5.0,went lunch hour waiting waitress told u hang around back restaurant came back waited short table ordered dish tapa seafood really nice serve well must visit barcelona,0.15,0.325
513,16-12-2018 ,5.0,waited like minute table assorted tapa tinto de verano crema catalana everything really tasty definately go barcelona,0.2,0.2
514,15-12-2018 ,5.0,visiting california recommended go place went tuesday night farley packed yes wait problem still familiar tapa flautas mostly sell smaller plate waiter helpful loved service time gone especially two smaller kid super accommodating sweet hamburger hot dog buy kid bite size always share whatever order dessert menu delicious must try dont mind waiting try place delicious,0.4098484848484848,0.7242424242424242
515,15-12-2018 ,5.0,several time stay barcelona srvice fast helpful great variety choice food delicious would recommend avoid time lunch get really crowded,0.44000000000000006,0.51
516,13-12-2018 ,5.0,party bottle good red wine didnt know order told waiter let start mix dish go perfect evening dish time coming food great service good dessert also execellent eventually bill euro completely recommended,0.55,0.5583333333333333
517,12-12-2018 ,5.0,love place visite diner burger best life come back soon,0.5,0.3
518,10-12-2018 ,4.0,ate visiting city recommendation friend nice lively atmosphere brightly lit modern bistro feel waited table long could wait bar service faster place town enjoyed would recommend reasonable price lot option,0.32662337662337665,0.6142857142857141
519,9-12-2018 ,3.0,sat ordered voila food arrived ok fast service everything arrived super hot id thrilled didnt warm hot flavor fine first round ordered combo egg small fry huevo arrived hot delicious evening may felt rushed still tasty hot might liked,0.3366666666666666,0.66
520,6-12-2018 ,5.0,walked past restaurant chance sunday morning noticed busy even though wasnt even noon odd spanish dont eat lunch till late decided double back seeing casa mila barely managed snag table crowd arrived u noticing crowd decided needed check trip advisor find others saying food good excellent fresh tasty wide variety cold hot bill arrived another shock thats le paid place ate holiday spain thats value go back dinner grilled prawn really regret found restaurant last day true everyone else say place true good want keep coming back,0.123015873015873,0.3817460317460318
521,6-12-2018 ,5.0,excellent traditional spanish food tapa good service helpful stuff proffesionals food fresh nice cooked traditional spanish med cuisine better expected yummy plate highly recommened even spanish people chosen say lot make reservation cause usually lot people waiting list patient wothy,0.22384615384615386,0.48384615384615387
522,5-12-2018 ,4.0,favorite tapa place barcelona nearly year come every time buzzing atmosphere unique food good yet found le crisp le impressive past,0.3821428571428571,0.6666666666666666
523,3-12-2018 ,5.0,please book table lucky walk normally wait min worth food fresh cooked front great choice tapa wine spend hour place small pleasant service fast hardly notice,0.2527777777777778,0.5935185185185186
524,1-12-2018 ,4.0,like taste catalan tapa barcelona think must visit restaurant need half hour get table must write name reservation desk,-0.16666666666666666,0.16666666666666666
525,30-11-2018 ,4.0,go place lunch weve eaten least every trip weve taken barcelona last year always good arrive early lunch eat bar crowd arrive totally generally visit town spring autumn always amazing mushroom menu visit tower made layer foie gras mushroom positively sinful course seafood great cavas recommend always value money excellent service lovely food,0.3677272727272728,0.5812121212121213
526,28-11-2018 ,5.0,ate twice visit barcelona restaurant recommended friend lived barcelona food excellent expensive tried large number dish mostly seafood freshly made premise service evening onwards place packed people even queueing outside expect waiting time minute even left around queue still massive go afternoon early evening take stool bar,0.1793650793650794,0.4976190476190476
527,27-11-2018 ,5.0,excellent tapa restaurant delicious staff super good service taste happy eating,0.7666666666666666,0.8533333333333333
528,27-11-2018 ,5.0,wait hour food really delicious actually wanted paella say thursday served plan ahead,0.5,0.55
529,26-11-2018 ,4.0,last night ate place busy every night clearly earned good reputation staff cheery interior clean modern table small fairly closely packed uncomfortable food came quickly varies quality good lick bowl delicious particularly liked black cod spicy sauce including enjoyable bottle red crunchy bread butter pudding dessert paid around euro two,0.2990196078431372,0.5637254901960784
530,25-11-2018 ,5.0,came upon recommendation hotel satisfied tapa dish came back wait long price competitive food delicious lunch dinner time equally busy restaurant clearly popular,0.35833333333333334,0.6
531,24-11-2018 ,5.0,could tell queue outside place popular pitched ish told come back minute returned got sat tucked delicious place well oiled machine fast efficient service judging amount local worth visit,0.3,0.3785714285714286
532,24-11-2018 ,5.0,love cerveceria catalana good service good tapa cant go wrong even vegetarian definitely come back next trip try local beer strella galicia,0.175,0.4
533,23-11-2018 ,4.0,ate twice quickie lunch dinner occasion tapa good service good even full house guest well go back return barcelona,0.4375,0.43750000000000006
534,23-11-2018 ,4.0,numerous visit barcelona never missed dinner cerveceria catalan tapa bar great atmosphere nice chatting spanish local tasty tapa montaditos small bite good sangria amazing desert crema catalan,0.30625,0.51875
535,21-11-2018 ,5.0,fabulous place excellent tapa large choice ready pick need order wine selection plus quite refreshing local beer service super nice dinner bar since willing wait table enjoyed lot,0.39976190476190476,0.7045238095238096
536,19-11-2018 ,5.0,tried get inside first time beaten linenext day came earlier enjoyed great mealgreat tapa good sangria good service well worth,0.4642857142857143,0.511904761904762
537,16-11-2018 ,5.0,cerveceria catalana beast thousand cover day yet food consistently good serve range hot cold tapa consumed bar table far fine dining really enjoy hearty meal always mean always queue prepared give name wait bit worth wait excellent value money desert also delicious try santa teresa crema personal preference,0.29583333333333334,0.6852272727272727
538,14-11-2018 ,5.0,lunch cerveceria catalana last day barcelona wish discovered hand place crowded waiter friendly attentive food delicious best tapa barcelona also dessert great recommended,0.5958333333333333,0.5861111111111111
539,13-11-2018 ,3.0,recommended must go place effort go experience bit like bit tourist trap service experience staff like fast food service staff wanting order churn could turn table standard end server couldnt even give correct friend overhyped place memorable,0.2333333333333333,0.5333333333333333
540,12-11-2018 ,5.0,food absolutely amazing wait hour half table put name list went away drink tapa delicious cod die highly recommend visit barcelona,0.3983333333333334,0.6516666666666666
541,10-11-2018 ,1.0,probably worse tapa ever barcelona waiting minute greasy junk food even close catalunya street restaurant,-0.4,0.6
542,10-11-2018 ,4.0,though restaurant quite spacious get quite crowded lunchtime long waiting queue went bit early wonderful seating outside tried long clam take liking pepper one tolerate spicy stuff good though shrimp reasonably good batata tapa always good totally liked cheese mozzarella almond crumb kind crunchy taste enjoyed thoroughly staff pretty well versed menu,0.42083333333333334,0.6125
543,9-11-2018 ,5.0,best spanish tapa experienced visited thursday night dozen tapa restaurant plenty seat available one seemed one dozen waiting outside table luckily wait quicker seat bar light fried giant artichoke favorite also delicious cooked shrimp mu,0.44333333333333336,0.6183333333333334
544,9-11-2018 ,3.0,ordered sangria many people recommended however taste rich expecting fruity stronger alcoholic taste maybe much ice cube slightly disappointed food big portion ordered couple plate tape cheap one failed expectation go expensive one would consider restaurant level want eat well,-0.058333333333333334,0.5
545,8-11-2018 ,2.0,arrived wednesday night november place rammed chance getting table went elsewhere would helpful able book,0.5,0.625
546,8-11-2018 ,4.0,really packed tapa bar min wait table organised mix tapa far best beef steak foie gras well executed slightly unimaginative great selection beer relatively short wine list reasonable well priced service mixed,0.26666666666666666,0.44583333333333336
547,7-11-2018 ,5.0,great place tapa barcelona crowded lively peak spanish hour well located equally loved local tourist enjoy,0.33939393939393936,0.425
548,7-11-2018 ,4.0,classic place go lunch good line worth center barcelona find tourist though,0.2666666666666666,0.24166666666666667
549,7-11-2018 ,5.0,found guide book booking unavailable eventually got table well worth wait tapa amazing shared bottle rioja food kept much choice freshly prepared ham patatas brave bacon blue cheese wonderful,0.4571428571428572,0.5428571428571429
550,6-11-2018 ,5.0,one best place enjoy tapa good good beer sangria always crowded prepared wait minute disappointed,0.41,0.55
551,6-11-2018 ,5.0,whenever visit barcelona must stop kind difficult always long wait wait worthwhile another option go peak hour definitely must eat go miss ordering pinchos de camarones fried brie cheese solomillo pulpo la gallega huevos cabreaos many tapa forget dessert bread pudding churros,0.17499999999999996,0.6333333333333333
552,6-11-2018 ,5.0,recommended husband friend disappoint actually first true tapa meal everything hoped busy place get overwhelmed staff helpful suggest item try everything,0.2333333333333333,0.4277777777777778
553,6-11-2018 ,4.0,wife arrived around pm hoping place would place packed reservationlucky got couple seat barwe immediately ordered bottle penedes wine cold excellent restaurant serving paella everybody went along crowd food good show without reservation risking trip,0.3666666666666667,0.8666666666666667
554,6-11-2018 ,4.0,went around pm told hour wait hotel nearby decided come back next day late pm lunch enough people eating give place buzz full wait fresh steamed clam succulent sweet loved roasted cod honey although cod could bit fresher daily special mushroom calamari enjoyed foie gras beef tenderloin portion extremely generous went ciudad condal today lunch found exact menu daily special cerveceria catalana turn sister company save trip eat one one versus cervecerias decor modern new whilst ciudad condals item ciudad condal try fried eggplant drizzled honey daily special smoked salmon montaditos,0.18067327409432674,0.4220437457279562
555,4-11-2018 ,5.0,trip barcelona complete without trip well run machine quality food drink excellent,0.55,0.7
556,3-11-2018 ,5.0,recommended hotel concierge excellent lunch everything super fresh tasty great gin tonic dessert including something tower ask tall one one best dessert ever,0.6866666666666668,0.6433333333333333
557,3-11-2018 ,5.0,husband wondering long line passed place next night checked waiting minute able get seat worth wait everything ordered really good mini cheese burger shrimp ajillo boquerones tenderloin sanwich outstanding staff efficient friendly highly recommend,0.31062500000000004,0.455
558,30-10-2018 ,5.0,great fun delicious place tapa restaurant referred u friend used live barcelona night went place twice really terrific highly recommend,0.3993939393939394,0.665
559,28-10-2018 ,4.0,service staff great highly recommend paella delicious serving size lot,0.6533333333333333,0.7633333333333333
560,28-10-2018 ,5.0,definitely worth visit great friendly service food terrific best place visited barcelona sit bar full experience,0.4708333333333334,0.5333333333333333
561,27-10-2018 ,5.0,brilliant food great service tapa tried amazing there one highlight id pick pork loin foie must try sure may bit wait reservation would take care,0.7000000000000001,0.8847222222222222
562,27-10-2018 ,4.0,repeated recommendation must try cervercia catala got little early lunch wait wasnt long service tad slow slow put order however kept coming food good especially croquetes shrimp tortilla patatsa little bland price great great dont like youve ordered get something else best deal barcelona tolerate waiting,0.1840277777777778,0.561111111111111
563,25-10-2018 ,5.0,chaotic restaurant middle well run food put name early solid hour wait unless find seat bar huge menu available try daily special,0.1795918367346939,0.32448979591836735
564,24-10-2018 ,5.0,tapaswent dinner hour wait came back lunch fresh delicious outside miss,0.325,0.3875
565,24-10-2018 ,2.0,heard great thing restaurant minute wait seem excessive dish came satisfied wife daughter order despite chasing one effective side dish came order finished everything end cancel dish basis given would ever come disappointing seem care feel issue like tapa single dish pototao gastronomic mecca make meal let disappointed,0.03265306122448978,0.7448979591836735
566,23-10-2018 ,3.0,mixed bag crowdy place min wait time queued min personnel friendly food good sitting bar would authentic table section felt much like touristic come get food much le atmosphere,0.32916666666666666,0.41666666666666674
567,23-10-2018 ,5.0,heck wait party around minute obviously due populatity wow certainly worth food cooked perfection excellent selection extremely friendly patient staff could eat every night,0.32999999999999996,0.595
568,23-10-2018 ,5.0,friend bar couple bottle wine open course red knocked staff amazing ive never seen genuine concern accidental good start food arrived excellent variety tapa full flavour beautifully cooked forward next visit,0.43333333333333335,0.5611111111111111
569,23-10-2018 ,4.0,insider tip keep large table large party group showed reservation sure accept reservation walked made mistake waiter choose menu including dish knew wanted try minute later resulted sudden rush non stop dish arriving table didnt want get cold eating quick realized shoveling dish flip table quicker asked stop took time slowed enjoyed evening suggestion let waiter choose wagyu beef foie gras die dish awesome shishito pepper want veggie otherwise skip grilled calamari good dont let waiter order youre small group dont want wait best make really later really early mid afternoon meal enjoy,0.25699404761904765,0.4716269841269841
570,22-10-2018 ,5.0,line place say always line worth wait food amazing service fast server mix spanish filipino filipino server usually speak english everything good ate twice stay barcelona,0.22142857142857145,0.35000000000000003
571,22-10-2018 ,4.0,visited september great tapa guess item menu septate english menu use translator phone great food though even dessert good,0.575,0.525
572,22-10-2018 ,5.0,restaurant popped searched best restaurant near shocked crowded drink bar waited table everything tried delicious including dessert wish stomach larger could tried,0.28,0.6
573,21-10-2018 ,5.0,first experience tapa bcn set bar really high ate twice wait minute table got worthy wait tap fast come sooo delicious busy place lively waiter could bit cheerful say helpful try cod honey world wonderful dish tenderloin garlic prawn pardon pepper end nice churros,0.417969696969697,0.7273333333333334
574,21-10-2018 ,5.0,delicious tapa lunch would definitely want visit surprise high rating ta,0.38666666666666666,0.68
575,20-10-2018 ,3.0,full people waiting min got table food bad nothing special service fast price bit hight star,0.051785714285714324,0.5970238095238095
576,20-10-2018 ,4.0,recommended restaurant warned wait believe attempted go first night barcelona warned later go longer wait however food come fast absolutely delicious reasonably priced well worth wait,0.325,0.4388888888888889
577,19-10-2018 ,5.0,place must visit barcelona unreal food fair pricing could eaten every day great service well prepared solid line usually minute peak hour english menu make sure order clam spanish version front page salud,0.25,0.4126984126984127
578,18-10-2018 ,4.0,found restaurant recommended guide book good selection tapa light bite available reasonable price roughly food appeared cooked fresh order plate enough nice lunch good selection local imported beer fair price staff friendly attentive happy help english enjoyable spot lunch close tourist attraction frequented local,0.35147058823529415,0.5411764705882354
579,14-10-2018 ,5.0,gone restaurant several time last visit barcelona red sangria must try go potato dish crostini steak foie gras like happened love price reasonable one complaint wait dont take reservation always line wait worth must visit place barcelona,0.09999999999999999,0.22380952380952382
580,14-10-2018 ,3.0,offer wide variety creative dish run mill tapa selection dish ok none dish outstanding definitely tourist trap reflected client base long line fast food feel service many outstanding tapa place barcelona recommend must try visiting barcelona unless good sangria,0.2227272727272727,0.6590909090909091
581,12-10-2018 ,5.0,dont take reservation dont go hungry waited min worth waiter recommended certain food sure good sangria must,0.42857142857142855,0.540079365079365
582,12-10-2018 ,4.0,good price value huge range tapa fried anchovy fantastic also try cod fish tomato salsa honey plate recommend take place bar get feeling however touristy place make sure go early tend get hangry,0.42000000000000004,0.7177777777777777
583,9-10-2018 ,4.0,place good tasty tapa kind feel like tourist trap time line ups super long sure quite worth many amazing tapa restaurant barcelona think going back waiter felt robotic really enjoy dining experience restaurant,0.3439393939393939,0.5141414141414141
584,9-10-2018 ,3.0,arrived barcelona head straight town late lunch waited minute table long queue restaurant popular noticed patron mostly tourist local foreigner even thought crowded service efficient fast tapa good delicious,0.31666666666666665,0.5555555555555556
585,8-10-2018 ,5.0,ate twice stay barcelona september food service great waited minute table definitely best tapa barcelona city visited spain day visit,0.9,0.525
586,7-10-2018 ,5.0,great luch fast service fresh product maybe evening bit crowded lunch great place,0.525,0.65
587,7-10-2018 ,5.0,knew onto winner told take booking arrived min opening find queue already outside best tapa barcelona lot choice served quickly tasty tried good selection everything delicious nice dessert menu also offered small portion dessert need tiny sweet finish,0.4148148148148148,0.5555555555555556
588,6-10-2018 ,3.0,bit wait minute ready read several review food bad service however really impatient see u gone long extremely impressed,0.041666666666666685,0.5777777777777777
589,6-10-2018 ,4.0,went october couple able get space almost instantly bar whereas wait table much hour service snappy food good ultimately criticism minute bit fast really going dinner really critique restaurant much critique tapa culinary form,0.21999999999999997,0.4291666666666667
